	AveExpr	Coef	t	P.value	Results	Genes.ENSEMBL	Genes.SYMBOL	Genes.TXCHROM
ENSG00000139131.11	3.21051195274131	-0.206240446634367	0	0.999995013316844	0	ENSG00000139131	YARS2	chr12
ENSG00000139132.13	4.11893005326492	0.110449510126929	0	0.991926579902559	0	ENSG00000139132	FGD4	chr12
ENSG00000139133.5	1.48502408929479	-0.194944987069015	0	0.992246021040124	0	ENSG00000139133	ALG10	chr12
ENSG00000139144.8	-2.62214838309606	1.90018911547303	1.16755922680241	0.128402031162931	0	ENSG00000139144	PIK3C2G	chr12
ENSG00000139146.12	5.04390403740106	0.253014776696614	0	0.99936671289015	0	ENSG00000139146	SINHCAF	chr12
ENSG00000139154.13	4.45600991534095	-0.106878901321467	0	0.999998590290485	0	ENSG00000139154	AEBP2	chr12
ENSG00000139160.12	2.27026431341778	-0.0769022401348374	0	0.999980346083901	0	ENSG00000139160	ETFBKMT	chr12
ENSG00000139163.14	5.44974199359254	0.130601311192038	0	0.999998401985852	0	ENSG00000139163	ETNK1	chr12
ENSG00000139168.6	5.08583292129465	-0.202991170089756	0	0.999988986561717	0	ENSG00000139168	ZCRB1	chr12
ENSG00000139173.8	2.05683676772245	-0.0569724849916819	0	0.999889101425191	0	ENSG00000139173	TMEM117	chr12
ENSG00000139174.9	1.2191600437286	0.033985358942993	0	0.995715760751715	0	ENSG00000139174	PRICKLE1	chr12
ENSG00000139178.9	5.0723077399426	0.385287506536034	0	0.99170043613526	0	ENSG00000139178	C1RL	chr12
ENSG00000139180.9	4.55574000075089	-0.150649794030776	0	0.999917876458334	0	ENSG00000139180	NDUFA9	chr12
ENSG00000139182.12	4.52903573545147	0.24554647662644	0	0.991814561676533	0	ENSG00000139182	CLSTN3	chr12
ENSG00000139187.8	-0.235100393296352	0.349975819469627	0	0.960973792625774	0	ENSG00000139187	KLRG1	chr12
ENSG00000139190.15	2.44154808248011	0.0567033895733906	0	0.998416885433858	0	ENSG00000139190	VAMP1	chr12
ENSG00000139192.10	4.38140726808612	0.499324893460045	0	0.967820889913759	0	ENSG00000139192	TAPBPL	chr12
ENSG00000139193.3	0.388900580984275	0.449076189390663	0	0.834096665960482	0	ENSG00000139193	CD27	chr12
ENSG00000139194.6	1.32928188871502	0.0919663739050514	0	0.996520526053612	0	ENSG00000139194	RBP5	chr12
ENSG00000139197.9	4.88979076159377	0.0547606215136822	0	0.999991057524304	0	ENSG00000139197	PEX5	chr12
ENSG00000139200.12	0.448767806217387	-0.343854699056426	0	0.913005625215038	0	ENSG00000139200	PIANP	chr12
ENSG00000139209.14	0.249074134365125	0.188180951775646	0	0.928117125905294	0	ENSG00000139209	SLC38A4	chr12
ENSG00000139211.6	2.57276383689185	0.291525356913917	0	0.935704462669979	0	ENSG00000139211	AMIGO2	chr12
ENSG00000139218.16	6.16045095556618	0.153205226699106	0	0.999896138203919	0	ENSG00000139218	SCAF11	chr12
ENSG00000139219.16	1.16720201347781	0.125152053043146	0	0.949148419293395	0	ENSG00000139219	COL2A1	chr12
ENSG00000139220.15	0.0127465942196572	0.243977017695563	0	0.886041832131169	0	ENSG00000139220	PPFIA2	chr12
ENSG00000139233.5	3.73396156400018	-0.00668200864293222	0	0.999999974348702	0	ENSG00000139233	LLPH	chr12
ENSG00000139239.7	1.89338044742499	-0.406440647705802	0	0.972231640839411	0	ENSG00000139239	RPL14P1	NA
ENSG00000139263.10	3.58634752217176	0.0875439651693899	0	0.999334768856716	0	ENSG00000139263	LRIG3	chr12
ENSG00000139266.5	3.78465295162045	-0.114546738008558	0	0.999909797687992	0	ENSG00000139266	MARCHF9	chr12
ENSG00000139269.2	-1.24334005505563	-0.263743657275487	0	0.960604964102104	0	ENSG00000139269	INHBE	chr12
ENSG00000139278.8	2.93687250151174	0.298227874288139	0	0.949052357731986	0	ENSG00000139278	GLIPR1	chr12
ENSG00000139289.12	3.598136107796	0.35437468853943	0	0.917967051034291	0	ENSG00000139289	PHLDA1	chr12
ENSG00000139291.12	3.60054539712846	0.131017974913807	0	0.999950802921469	0	ENSG00000139291	TMEM19	chr12
ENSG00000139292.11	-1.07688976985915	0.39021955433028	0	0.838386294254185	0	ENSG00000139292	LGR5	chr12
ENSG00000139304.11	-1.45057718641873	-0.280238591171359	0	0.869073609104875	0	ENSG00000139304	PTPRQ	chr12
ENSG00000139318.7	3.90398655405954	0.41347068463668	0	0.955884945174718	0	ENSG00000139318	DUSP6	chr12
ENSG00000139323.12	3.27285723459881	0.0327494917050881	0	0.999999225488751	0	ENSG00000139323	POC1B	chr12
ENSG00000139324.10	4.39888298599712	0.0914079152450435	0	0.999939225840464	0	ENSG00000139324	TMTC3	chr12
ENSG00000139329.4	6.27366283973694	0.488122886612006	0	0.858398856249327	0	ENSG00000139329	LUM	chr12
ENSG00000139343.9	4.27057100340399	-0.285947303192258	0	0.993907152477367	0	ENSG00000139343	SNRPF	chr12
ENSG00000139344.6	-2.96667473223691	0.0822752875615436	0	0.989505395580798	0	ENSG00000139344	AMDHD1	chr12
ENSG00000139350.10	3.84484043311855	0.189883779987457	0	0.999914678710488	0	ENSG00000139350	NEDD1	chr12
ENSG00000139351.13	-2.73774164533847	0.895445304491845	0	0.564467357216668	0	ENSG00000139351	SYCP3	chr12
ENSG00000139352.3	-2.39422517973332	1.17190503348816	0.221392551009289	0.41873856562709	0	ENSG00000139352	ASCL1	chr12
ENSG00000139354.9	0.173572376141015	0.207945177867608	0	0.966590806313365	0	ENSG00000139354	GAS2L3	chr12
ENSG00000139364.9	-0.0876528152578198	1.00377292036445	0.00808037805222315	0.496966542837293	0	ENSG00000139364	TMEM132B	chr12
ENSG00000139370.9	3.97905978441847	-0.00103283351048544	0	0.999999999697688	0	ENSG00000139370	SLC15A4	chr12
ENSG00000139372.13	3.43840002979092	0.0079251235307205	0	0.999998461784564	0	ENSG00000139372	TDG	chr12
ENSG00000139405.14	4.24371196442092	-0.320568853885562	0	0.998081117107906	0	ENSG00000139405	RITA1	chr12
ENSG00000139410.13	3.8553423779897	-0.0723561358456015	0	0.997253500816795	0	ENSG00000139410	SDSL	chr12
ENSG00000139428.10	5.18230684914742	0.141682286537075	0	0.989009573885491	0	ENSG00000139428	MMAB	chr12
ENSG00000139433.8	5.43901818905605	0.0126643128396999	0	0.99999849092434	0	ENSG00000139433	GLTP	chr12
ENSG00000139436.19	3.58547084754719	0.272073993767802	0	0.997669983004712	0	ENSG00000139436	GIT2	chr12
ENSG00000139437.16	3.49099222033979	0.260049638416489	0	0.999998561048689	0	ENSG00000139437	TCHP	chr12
ENSG00000139438.5	3.03367535017042	0.728514002742424	0	0.760997076193501	0	ENSG00000139438	FAM222A	chr12
ENSG00000139445.16	-1.81158174372991	-0.39650767169176	0	0.823576218471512	0	ENSG00000139445	FOXN4	chr12
ENSG00000139496.14	5.19775319473751	0.122966647620137	0	0.999987816273585	0	ENSG00000139496	NUP58	chr13
ENSG00000139505.11	4.8585215178075	0.0233171943970776	0	0.999999496384186	0	ENSG00000139505	MTMR6	chr13
ENSG00000139508.13	2.33852720516724	0.586827879469562	0	0.851486330779932	0	ENSG00000139508	SLC46A3	chr13
ENSG00000139514.11	6.23834353558124	0.158923746783998	0	0.996194245488429	0	ENSG00000139514	SLC7A1	chr13
ENSG00000139517.7	4.11825139948665	0.0631771372489522	0	0.99982566295965	0	ENSG00000139517	LNX2	chr13
ENSG00000139531.11	5.54575789126903	-0.12770465272143	0	0.999966451079643	0	ENSG00000139531	SUOX	chr12
ENSG00000139537.9	0.247070959492619	-0.55291879492336	0	0.841715784159062	0	ENSG00000139537	CCDC65	chr12
ENSG00000139546.9	3.96657741186868	0.0351898072243477	0	0.999998454470642	0	ENSG00000139546	TARBP2	chr12
ENSG00000139547.7	1.46387550426607	1.20436616632211	0.436188070540721	0.333568915143818	0	ENSG00000139547	RDH16	chr12
ENSG00000139549.2	-2.53522142149557	-0.274382529637599	0	0.955411548859535	0	ENSG00000139549	DHH	chr12
ENSG00000139567.11	2.87236634671967	0.174091399244444	0	0.996419319608438	0	ENSG00000139567	ACVRL1	chr12
ENSG00000139572.3	-2.57096886803684	0.763869112581778	0	0.651634967249199	0	ENSG00000139572	GPR84	chr12
ENSG00000139579.11	4.27866609955979	-0.215152794418779	0	0.99957795236811	0	ENSG00000139579	NABP2	chr12
ENSG00000139597.15	2.89047045169612	0.28695439906912	0	0.964273099707597	0	ENSG00000139597	N4BP2L1	chr13
ENSG00000139613.10	5.98570939536432	0.328434354622767	0	0.998433853203686	0	ENSG00000139613	SMARCC2	chr12
ENSG00000139618.13	0.0280229558581411	0.72211747990716	0	0.715914833961134	0	ENSG00000139618	BRCA2	chr13
ENSG00000139620.11	3.97578586446763	0.155639386544062	0	0.999999948722206	0	ENSG00000139620	KANSL2	chr12
ENSG00000139624.11	4.69322125697548	-0.0159054197180541	0	0.999999974868988	0	ENSG00000139624	CERS5	chr12
ENSG00000139625.11	2.0943674581229	0.0689318333477011	0	0.9983388342198	0	ENSG00000139625	MAP3K12	chr12
ENSG00000139626.14	-0.221857625093113	0.858753857718406	0	0.59029258378785	0	ENSG00000139626	ITGB7	chr12
ENSG00000139629.14	0.891514887201315	0.374689490041754	0	0.910929705785922	0	ENSG00000139629	GALNT6	chr12
ENSG00000139631.17	3.82903625878465	0.304903384429013	0	0.974801893109912	0	ENSG00000139631	CSAD	chr12
ENSG00000139636.14	3.95037536965359	0.0570056509092742	0	0.999997838424827	0	ENSG00000139636	LMBR1L	chr12
ENSG00000139637.12	4.87665430721786	-0.250318783755484	0	0.997291948415148	0	ENSG00000139637	MYG1	chr12
ENSG00000139641.11	6.15201164875213	-0.0669339026630311	0	0.999977377745997	0	ENSG00000139641	ESYT1	chr12
ENSG00000139644.11	9.799303	-0.04001221	0	0.9999995	0	ENSG00000139644	TMBIM6	chr12
ENSG00000139645.9	5.4063	-0.02131119	0	0.9999801	0	ENSG00000139645	ANKRD52	chr12
ENSG00000139651.10	4.763183	0.05950977	0	0.9999999	0	ENSG00000139651	ZNF740	chr12
ENSG00000139668.8	3.523522	0.2885816	0	0.9964312	0	ENSG00000139668	WDFY2	chr13
ENSG00000139675.11	1.620533	0.3776418	0	0.9966834	0	ENSG00000139675	HNRNPA1L2	chr13
ENSG00000139679.14	4.571929	0.4342764	0	0.9710655	0	ENSG00000139679	LPAR6	chr13
ENSG00000139684.12	5.630619	0.02166418	0	0.9999974	0	ENSG00000139684	ESD	chr13
ENSG00000139687.12	4.870169	0.3783076	0	0.9980287	0	ENSG00000139687	RB1	chr13
ENSG00000139697.10	5.138634	-0.05867952	0	0.999909	0	ENSG00000139697	SBNO1	chr12
ENSG00000139714.11	-1.068953	-0.4087569	0	0.8494246	0	ENSG00000139714	MORN3	chr12
ENSG00000139718.9	5.163923	0.1560611	0	0.9999917	0	ENSG00000139718	SETD1B	chr12
ENSG00000139719.8	3.474743	-0.06239952	0	1	0	ENSG00000139719	VPS33A	chr12
ENSG00000139722.5	4.893548	-0.2137156	0	0.9998653	0	ENSG00000139722	VPS37B	chr12
ENSG00000139725.6	-0.653513	0.3895759	0	0.9897414	0	ENSG00000139725	RHOF	chr12
ENSG00000139726.9	5.76851	-0.05400933	0	0.9999986	0	ENSG00000139726	DENR	chr12
ENSG00000139734.16	-0.4225292	0.7851231	0	0.6849857	0	ENSG00000139734	DIAPH3	chr13
ENSG00000139737.20	2.842989	0.1275281	0	0.9997239	0	ENSG00000139737	SLAIN1	chr13
ENSG00000139746.14	5.03597	0.1706834	0	0.9999369	0	ENSG00000139746	RBM26	chr13
ENSG00000139793.17	4.782188	0.1552515	0	0.9991112	0	ENSG00000139793	MBNL2	chr13
ENSG00000139800.8	-2.630468	-1.151811	-0.1180103	0.5079728	0	ENSG00000139800	ZIC5	chr13
ENSG00000139826.5	3.805485	0.1709546	0	0.9999712	0	ENSG00000139826	ABHD13	chr13
ENSG00000139832.4	3.735389	-0.05011381	0	0.9997938	0	ENSG00000139832	RAB20	chr13
ENSG00000139835.12	3.859411	0.3714986	0	0.9938806	0	ENSG00000139835	GRTP1	chr13
ENSG00000139842.13	6.081696	0.09621141	0	0.9999993	0	ENSG00000139842	CUL4A	chr13
ENSG00000139865.15	4.203064	-0.07925214	0	0.9984569	0	ENSG00000139865	TTC6	NA
ENSG00000139874.5	2.267719	-0.3368321	0	0.8818283	0	ENSG00000139874	SSTR1	chr14
ENSG00000139880.18	1.345926	0.2721994	0	0.9808118	0	ENSG00000139880	CDH24	chr14
ENSG00000139890.8	-2.086883	0.2186867	0	0.9792797	0	ENSG00000139890	REM2	chr14
ENSG00000139899.9	1.31545	0.06900446	0	0.9999472	0	ENSG00000139899	CBLN3	chr14
ENSG00000139908.13	-0.5044678	0.6740981	0	0.7988034	0	ENSG00000139908	TSSK4	chr14
ENSG00000139910.18	1.001411	-0.08866565	0	0.9885118	0	ENSG00000139910	NOVA1	chr14
ENSG00000139914.6	-1.02258	-0.2834219	0	0.9610851	0	ENSG00000139914	FITM1	chr14
ENSG00000139921.11	4.781673	0.1759741	0	0.9999752	0	ENSG00000139921	TMX1	chr14
ENSG00000139926.14	4.323858	0.4331279	0	0.9467623	0	ENSG00000139926	FRMD6	chr14
ENSG00000139946.8	3.163114	0.2684831	0	0.9987867	0	ENSG00000139946	PELI2	chr14
ENSG00000139970.15	4.707338	-0.5277936	0	0.960449	0	ENSG00000139970	RTN1	chr14
ENSG00000139971.14	0.8141035	0.3296744	0	0.9507429	0	ENSG00000139971	ARMH4	chr14
ENSG00000139973.14	1.031703	1.660468	0.8318164	0.2087746	0	ENSG00000139973	SYT16	chr14
ENSG00000139974.14	2.27677	-0.3275347	0	0.9998388	0	ENSG00000139974	SLC38A6	chr14
ENSG00000139977.12	4.384298	-0.008861494	0	1	0	ENSG00000139977	NAA30	chr14
ENSG00000139985.6	-2.51978	0.06310069	0	0.979238	0	ENSG00000139985	ADAM21	chr14
ENSG00000139988.8	0.6816924	-0.05286958	0	0.9956969	0	ENSG00000139988	RDH12	chr14
ENSG00000139990.16	5.445869	0.1218035	0	0.999999	0	ENSG00000139990	DCAF5	chr14
ENSG00000139998.13	3.62649	0.3283914	0	0.9951582	0	ENSG00000139998	RAB15	chr14
ENSG00000140006.10	3.378566	-0.1962606	0	0.9998239	0	ENSG00000140006	WDR89	chr14
ENSG00000140009.17	-0.5561579	0.2988833	0	0.9175245	0	ENSG00000140009	ESR2	chr14
ENSG00000140022.8	1.973039	0.2431995	0	0.9897566	0	ENSG00000140022	STON2	chr14
ENSG00000140025.14	2.762926	-0.1982378	0	0.9999947	0	ENSG00000140025	EFCAB11	chr14
ENSG00000140030.5	0.2902629	0.193583	0	0.9685095	0	ENSG00000140030	GPR65	chr14
ENSG00000140043.10	3.753432	-0.0572522	0	0.9999543	0	ENSG00000140043	PTGR2	chr14
ENSG00000140044.11	2.933183	0.2397313	0	0.9930411	0	ENSG00000140044	JDP2	chr14
ENSG00000140057.7	0.3992891	-0.266731	0	0.9208508	0	ENSG00000140057	AK7	chr14
ENSG00000140090.16	-2.054743	0.138201	0	0.9507747	0	ENSG00000140090	SLC24A4	chr14
ENSG00000140092.13	4.729951	0.06688809	0	0.9917137	0	ENSG00000140092	FBLN5	chr14
ENSG00000140104.12	3.665379	-0.1486282	0	0.999164	0	ENSG00000140104	CLBA1	chr14
ENSG00000140105.16	6.185193	0.1348946	0	0.99993	0	ENSG00000140105	WARS1	chr14
ENSG00000140153.16	4.005786	-0.1576548	0	0.9999971	0	ENSG00000140153	WDR20	chr14
ENSG00000140157.13	4.568699	0.5328844	0	0.9652967	0	ENSG00000140157	NIPA2	chr15
ENSG00000140199.10	3.880079	0.5297768	0	0.9762341	0	ENSG00000140199	SLC12A6	chr15
ENSG00000140254.11	0.9698459	0.8704427	0	0.5915814	0	ENSG00000140254	DUOXA1	chr15
ENSG00000140259.6	4.837432	0.1753745	0	0.9999159	0	ENSG00000140259	MFAP1	chr15
ENSG00000140262.16	5.745853	0.1362929	0	0.9996537	0	ENSG00000140262	TCF12	chr15
ENSG00000140263.12	8.294233	0.07475862	0	0.9963003	0	ENSG00000140263	SORD	chr15
ENSG00000140264.18	8.571438	-0.2290245	0	0.985124	0	ENSG00000140264	SERF2	chr15
ENSG00000140265.11	3.756716	0.2444282	0	0.9999504	0	ENSG00000140265	ZSCAN29	chr15
ENSG00000140274.12	-3.071705	-0.2183731	0	0.90339	0	ENSG00000140274	DUOXA2	chr15
ENSG00000140279.11	0.3181483	0.341227	0	0.85256	0	ENSG00000140279	DUOX2	chr15
ENSG00000140280.12	2.761826	-0.209823	0	0.9996756	0	ENSG00000140280	LYSMD2	chr15
ENSG00000140284.9	3.561359	-0.4134411	0	0.9706595	0	ENSG00000140284	SLC27A2	chr15
ENSG00000140285.8	2.350218	0.4180378	0	0.9204255	0	ENSG00000140285	FGF7	chr15
ENSG00000140287.9	-1.171198	0.445059	0	0.8549074	0	ENSG00000140287	HDC	chr15
ENSG00000140297.11	-1.434222	0.05393045	0	0.9899837	0	ENSG00000140297	GCNT3	chr15
ENSG00000140299.10	4.858536	0.214568	0	0.9999431	0	ENSG00000140299	BNIP2	chr15
ENSG00000140307.9	4.76886	-0.1688309	0	0.9999897	0	ENSG00000140307	GTF2A2	chr15
ENSG00000140319.9	7.413312	-0.002106393	0	0.9999903	0	ENSG00000140319	SRP14	chr15
ENSG00000140320.10	4.434622	0.2368877	0	0.9998687	0	ENSG00000140320	BAHD1	chr15
ENSG00000140323.5	-0.1123517	-0.6250538	0	0.8633538	0	ENSG00000140323	DISP2	chr15
ENSG00000140326.11	3.889764	0.1631032	0	0.9999161	0	ENSG00000140326	CDAN1	chr15
ENSG00000140332.14	6.735709	0.06121943	0	0.9999973	0	ENSG00000140332	TLE3	chr15
ENSG00000140350.14	6.771019	-0.05125426	0	1	0	ENSG00000140350	ANP32A	chr15
ENSG00000140365.14	4.757381	-0.06485341	0	0.9971195	0	ENSG00000140365	COMMD4	chr15
ENSG00000140367.10	5.449612	0.05676979	0	1	0	ENSG00000140367	UBE2Q2	chr15
ENSG00000140368.11	0.7511704	0.6738391	0	0.7396315	0	ENSG00000140368	PSTPIP1	chr15
ENSG00000140374.14	5.738138	-0.09073173	0	0.9999315	0	ENSG00000140374	ETFA	chr15
ENSG00000140379.7	-0.1556588	0.4487011	0	0.8513599	0	ENSG00000140379	BCL2A1	chr15
ENSG00000140382.13	3.294951	0.5045298	0	0.9772954	0	ENSG00000140382	HMG20A	chr15
ENSG00000140386.11	3.687538	0.1573746	0	0.9999257	0	ENSG00000140386	SCAPER	chr15
ENSG00000140391.13	6.569645	-0.02610455	0	0.9999997	0	ENSG00000140391	TSPAN3	chr15
ENSG00000140395.7	5.183377	0.008936284	0	0.9999998	0	ENSG00000140395	WDR61	chr15
ENSG00000140396.11	5.754649	0.340527	0	0.9921857	0	ENSG00000140396	NCOA2	chr8
ENSG00000140398.12	3.644755	0.1557023	0	0.9906603	0	ENSG00000140398	NEIL1	chr15
ENSG00000140400.13	5.006074	0.4238555	0	0.9896536	0	ENSG00000140400	MAN2C1	chr15
ENSG00000140403.11	5.922842	0.03740728	0	0.9999782	0	ENSG00000140403	DNAJA4	chr15
ENSG00000140406.3	3.984804	-0.02575212	0	0.9999919	0	ENSG00000140406	TLNRD1	chr15
ENSG00000140416.18	8.243346	0.1131687	0	0.9959356	0	ENSG00000140416	TPM1	chr15
ENSG00000140443.12	6.763475	-0.04338479	0	0.999269	0	ENSG00000140443	IGF1R	chr15
ENSG00000140450.8	4.245177	-0.1823457	0	0.9996699	0	ENSG00000140450	ARRDC4	chr15
ENSG00000140451.11	-0.612455	0.1965281	0	0.9660492	0	ENSG00000140451	PIF1	chr15
ENSG00000140455.15	4.85156	-0.1303702	0	0.9999848	0	ENSG00000140455	USP3	chr15
ENSG00000140459.16	-1.679905	0.2719327	0	0.9251874	0	ENSG00000140459	CYP11A1	chr15
ENSG00000140463.12	5.222172	0.1544563	0	0.983858	0	ENSG00000140463	BBS4	chr15
ENSG00000140464.18	5.39592	0.1356204	0	0.9999987	0	ENSG00000140464	PML	chr15
ENSG00000140465.12	-3.00726	0.9454784	0	0.5434561	0	ENSG00000140465	CYP1A1	chr15
ENSG00000140470.12	0.9269994	0.6276057	0	0.9173754	0	ENSG00000140470	ADAMTS17	chr15
ENSG00000140471.15	3.223774	0.01633196	0	0.9999994	0	ENSG00000140471	LINS1	chr15
ENSG00000140474.11	5.215849	0.0982588	0	0.9993876	0	ENSG00000140474	ULK3	chr15
ENSG00000140479.15	3.609216	0.4421235	0	0.9693299	0	ENSG00000140479	PCSK6	chr15
ENSG00000140497.15	6.50435	0.1516068	0	0.9998178	0	ENSG00000140497	SCAMP2	chr15
ENSG00000140506.15	1.901724	0.3423751	0	0.8775309	0	ENSG00000140506	LMAN1L	chr15
ENSG00000140511.10	1.717331	0.619407	0	0.7702671	0	ENSG00000140511	HAPLN3	chr15
ENSG00000140519.11	-2.55601	0.7842002	0	0.622866	0	ENSG00000140519	RHCG	chr15
ENSG00000140521.10	4.650639	0.1849723	0	0.9999827	0	ENSG00000140521	POLG	chr15
ENSG00000140525.16	2.987373	0.2242041	0	0.9977772	0	ENSG00000140525	FANCI	chr15
ENSG00000140526.15	8.934948	0.277003	0	0.967074	0	ENSG00000140526	ABHD2	chr15
ENSG00000140527.13	1.649732	0.209287	0	0.9519509	0	ENSG00000140527	WDR93	chr15
ENSG00000140534.12	-0.2224925	0.4740401	0	0.8489391	0	ENSG00000140534	TICRR	chr15
ENSG00000140538.15	1.543339	0.4104776	0	0.9141762	0	ENSG00000140538	NTRK3	chr15
ENSG00000140543.12	2.67891	-0.0701607	0	0.999997	0	ENSG00000140543	DET1	chr15
ENSG00000140545.13	5.649415	0.08290677	0	0.9943271	0	ENSG00000140545	MFGE8	chr15
ENSG00000140548.8	3.563998	0.2143168	0	0.9992797	0	ENSG00000140548	ZNF710	chr15
ENSG00000140553.15	6.276827	0.09442045	0	0.9978841	0	ENSG00000140553	UNC45A	chr15
ENSG00000140563.13	4.809123	0.113949	0	0.9981717	0	ENSG00000140563	MCTP2	chr15
ENSG00000140564.9	7.11086	0.256947	0	0.9776641	0	ENSG00000140564	FURIN	chr15
ENSG00000140575.11	7.077179	0.2927499	0	0.9993219	0	ENSG00000140575	IQGAP1	chr15
ENSG00000140577.14	4.917879	0.1694491	0	0.9999955	0	ENSG00000140577	CRTC3	chr15
ENSG00000140598.12	4.273958	-0.1280228	0	0.9999748	0	ENSG00000140598	EFL1	chr15
ENSG00000140600.15	-2.447681	-0.3595933	0	0.8828514	0	ENSG00000140600	SH3GL3	chr15
ENSG00000140612.12	6.125571	-0.2131663	0	0.9999995	0	ENSG00000140612	SEC11A	chr15
ENSG00000140632.15	6.650257	0.1548691	0	0.9998733	0	ENSG00000140632	GLYR1	chr16
ENSG00000140650.10	3.450354	-0.003657424	0	0.9999979	0	ENSG00000140650	LOC100130283	NA
ENSG00000140675.11	-2.633092	0.2833146	0	0.9477971	0	ENSG00000140675	SLC5A2	chr16
ENSG00000140678.15	2.522976	0.4656361	0	0.8754886	0	ENSG00000140678	ITGAX	chr16
ENSG00000140682.17	4.485798	0.1316338	0	0.9764924	0	ENSG00000140682	TGFB1I1	chr16
ENSG00000140688.15	5.567616	0.2899955	0	0.9958829	0	ENSG00000140688	RUSF1	chr16
ENSG00000140691.15	3.561518	0.07022713	0	0.9983392	0	ENSG00000140691	ARMC5	chr16
ENSG00000140694.15	5.065104	-0.1089458	0	0.9999992	0	ENSG00000140694	PARN	chr16
ENSG00000140718.17	4.966208	0.07108544	0	0.9999913	0	ENSG00000140718	FTO	chr16
ENSG00000140740.9	6.670853	-0.1112115	0	1	0	ENSG00000140740	UQCRC2	chr16
ENSG00000140743.6	4.087209	-0.006254133	0	0.9999963	0	ENSG00000140743	CDR2	chr16
ENSG00000140749.8	1.90304	0.2634134	0	0.9190271	0	ENSG00000140749	IGSF6	chr16
ENSG00000140750.15	4.731354	0.06118003	0	0.9999999	0	ENSG00000140750	ARHGAP17	chr16
ENSG00000140795.11	-0.642912	-0.4123219	0	0.8719082	0	ENSG00000140795	MYLK3	chr16
ENSG00000140807.5	2.317678	0.1147694	0	0.9928172	0	ENSG00000140807	NKD1	chr16
ENSG00000140829.10	4.979922	0.2025517	0	0.999085	0	ENSG00000140829	DHX38	chr16
ENSG00000140830.7	3.003751	0.02219615	0	0.9999954	0	ENSG00000140830	TXNL4B	chr16
ENSG00000140832.8	4.31075	0.01663825	0	0.9987862	0	ENSG00000140832	MARVELD3	chr16
ENSG00000140836.13	6.002695	-0.09350308	0	0.9959395	0	ENSG00000140836	ZFHX3	chr16
ENSG00000140839.10	-2.204661	-0.3128868	0	0.9555939	0	ENSG00000140839	CLEC18B	chr16
ENSG00000140848.15	3.816393	-0.3806118	0	0.9779834	0	ENSG00000140848	CPNE2	chr16
ENSG00000140853.14	3.472113	0.7185874	0	0.7175935	0	ENSG00000140853	NLRC5	chr16
ENSG00000140854.11	4.092907	-0.05515335	0	0.997859	0	ENSG00000140854	KATNB1	chr16
ENSG00000140859.14	2.950364	0.3255151	0	0.9615286	0	ENSG00000140859	KIFC3	chr16
ENSG00000140876.10	0.7412014	-0.01495534	0	0.9997876	0	ENSG00000140876	NUDT7	chr16
ENSG00000140905.8	1.700476	-0.1626109	0	0.9965508	0	ENSG00000140905	GCSH	chr16
ENSG00000140931.18	3.440425	-0.06180081	0	0.9995697	0	ENSG00000140931	CMTM3	chr16
ENSG00000140937.12	4.326307	0.05569917	0	0.9910919	0	ENSG00000140937	CDH11	chr16
ENSG00000140939.13	4.73381	-0.1730536	0	0.99615	0	ENSG00000140939	NOL3	chr16
ENSG00000140941.11	5.441015	-0.1509194	0	0.9999998	0	ENSG00000140941	MAP1LC3B	chr16
ENSG00000140943.15	6.666995	0.01548896	0	0.9999919	0	ENSG00000140943	MBTPS1	chr16
ENSG00000140945.14	2.433348	-0.05870665	0	0.9961287	0	ENSG00000140945	CDH13	chr16
ENSG00000140948.10	4.26364	0.1110141	0	0.9999702	0	ENSG00000140948	ZCCHC14	chr16
ENSG00000140950.14	3.300146	0.03041289	0	0.9999976	0	ENSG00000140950	MEAK7	chr16
ENSG00000140955.9	-2.407094	0.9894776	0	0.5085169	0	ENSG00000140955	ADAD2	chr16
ENSG00000140961.11	2.133172	0.2011819	0	0.9493711	0	ENSG00000140961	OSGIN1	chr16
ENSG00000140968.9	2.085151	1.036786	0.06368109	0.4758747	0	ENSG00000140968	IRF8	chr16
ENSG00000140983.12	5.741798	0.226463	0	0.9855999	0	ENSG00000140983	RHOT2	chr16
ENSG00000140986.7	-2.442179	-1.090353	-0.1484854	0.4428719	0	ENSG00000140986	RPL3L	chr16
ENSG00000140987.18	0.3769456	0.1913766	0	0.9997398	0	ENSG00000140987	ZSCAN32	chr16
ENSG00000140988.14	9.483024	-0.3955883	0	0.9746626	0	ENSG00000140988	RPS2	chr16
ENSG00000140990.13	5.868657	-0.3785022	0	0.9842702	0	ENSG00000140990	NDUFB10	chr16
ENSG00000140992.17	4.651195	-0.0318936	0	0.9999976	0	ENSG00000140992	PDPK1	chr16
ENSG00000140993.9	1.646779	-0.1217088	0	0.9999951	0	ENSG00000140993	TIGD7	chr16
ENSG00000140995.15	4.584528	-0.1046516	0	0.9997835	0	ENSG00000140995	DEF8	chr16
ENSG00000141002.17	6.406516	0.1337818	0	0.9968871	0	ENSG00000141002	TCF25	chr16
ENSG00000141012.11	3.853388	0.08460214	0	0.9988984	0	ENSG00000141012	GALNS	chr16
ENSG00000141013.13	3.629451	-0.09832489	0	0.9995032	0	ENSG00000141013	GAS8	chr16
ENSG00000141026.5	3.860778	-0.01394086	0	0.9999997	0	ENSG00000141026	MED9	chr17
